,Govt ID #,Issuer/Government Name,County,Government Type,Year,variable,value
263,066-201-33,Duval County Vocational District,Duval,OSD,2006,2005 M&O Tax Rate ,0.0123
264,101-001-09,East Aldine Management District,Harris,OSD,2006,2005 M&O Tax Rate ,0.0
265,170-001-09,East Montgomery County ID,Montgomery,OSD,2006,2005 M&O Tax Rate ,0.0
266,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2006,2005 M&O Tax Rate ,0.0
267,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2006,2005 M&O Tax Rate ,0.12
268,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2006,2005 M&O Tax Rate ,0.0108
269,246-201-09,Georgetown Village PID 1,Williamson,OSD,2006,2005 M&O Tax Rate ,0.2
270,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2006,2005 M&O Tax Rate ,0.0
271,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2006,2005 M&O Tax Rate ,0.03
272,101-201-33,Harris County Department of Education,Harris,OSD,2006,2005 M&O Tax Rate ,0.0063
273,247-209-10,HELROBQ Road District,Wilson,OSD,2006,2005 M&O Tax Rate ,0.0
274,133-202-10,Heritage Park Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.0
275,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2006,2005 M&O Tax Rate ,0.0
276,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2006,2005 M&O Tax Rate ,0.0
277,111-201-45,Hood County Library District,Hood,OSD,2006,2005 M&O Tax Rate ,0.01171
278,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2006,2005 M&O Tax Rate ,0.0
279,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2006,2005 M&O Tax Rate ,0.0
280,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2006,2005 M&O Tax Rate ,0.0
281,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2006,2005 M&O Tax Rate ,0.0
282,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2006,2005 M&O Tax Rate ,0.0
283,227-OT,Housing Authority of Travis County,Travis,OSD,2006,2005 M&O Tax Rate ,0.0
284,133-203-10,Ingram Hills Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.15
285,118-203-10,Irion County Road District,Irion,OSD,2006,2005 M&O Tax Rate ,0.0
286,133-206-10,Kerrville South Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.15
287,247-206-10,Kothman Road District,Wilson,OSD,2006,2005 M&O Tax Rate ,0.0
288,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.87
289,150-201-10,Llano County Road District 1,Llano,OSD,2006,2005 M&O Tax Rate ,0.01
290,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2006,2005 M&O Tax Rate ,0.0
291,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2006,2005 M&O Tax Rate ,0.0
292,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2006,2005 M&O Tax Rate ,0.0
293,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2006,2005 M&O Tax Rate ,0.0
294,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2006,2005 M&O Tax Rate ,0.0
295,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2006,2005 M&O Tax Rate ,0.0
296,101-258-05,Northgate Crossing Road UD,Harris,OSD,2006,2005 M&O Tax Rate ,0.014
297,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2006,2005 M&O Tax Rate ,0.165
298,247-208-10,Oak Hills Development Road District,Wilson,OSD,2006,2005 M&O Tax Rate ,0.0
299,133-204-10,Oakridge Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.15
300,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2006,2005 M&O Tax Rate ,0.0
301,247-207-10,President’s Park Road District,Wilson,OSD,2006,2005 M&O Tax Rate ,0.0
302,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2006,2005 M&O Tax Rate ,0.03
303,192-203-10,Reagan County Road District,Reagan,OSD,2006,2005 M&O Tax Rate ,0.02
304,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2006,2005 M&O Tax Rate ,0.0
305,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2006,2005 M&O Tax Rate ,0.0
306,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2006,2005 M&O Tax Rate ,0.0
307,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2006,2005 M&O Tax Rate ,0.0
308,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2006,2005 M&O Tax Rate ,0.0
309,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2006,2005 M&O Tax Rate ,0.0
310,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.15
311,105-201-10,Springlake Road District 1,Hays,OSD,2006,2005 M&O Tax Rate ,0.0
312,217-201-10,Stonewall Road District,Stonewall,OSD,2006,2005 M&O Tax Rate ,0.0
313,011-201-10,Stony Point Road District,Bastrop,OSD,2006,2005 M&O Tax Rate ,0.31
314,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.15
315,019-OT,Texamericas Center,Bowie,OSD,2006,2005 M&O Tax Rate ,0.0
316,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2006,2005 M&O Tax Rate ,0.0
317,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2006,2005 M&O Tax Rate ,0.0
318,170-002-09,Town Center ID,Montgomery,OSD,2006,2005 M&O Tax Rate ,0.0
319,188-201-10,Valle de Oro Road District,Potter,OSD,2006,2005 M&O Tax Rate ,0.0
320,237-000-10,Waller County FM,Waller,OSD,2006,2005 M&O Tax Rate ,0.0
321,188-202-10,Walnut Hills Road District,Potter,OSD,2006,2005 M&O Tax Rate ,0.0
322,133-201-10,West Creek Road District,Kerr,OSD,2006,2005 M&O Tax Rate ,0.0
323,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2006,2005 M&O Tax Rate ,0.0
324,247-204-10,Wilson County Park Road District,Wilson,OSD,2006,2005 M&O Tax Rate ,0.0
325,248-203-10,Winkler County Road District,Winkler,OSD,2006,2005 M&O Tax Rate ,0.0703
326,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2006,2005 M&O Tax Rate ,0.0
327,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2006,2005 M&O Tax Rate ,0.0
328,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2006,2005 I&S Tax Rate ,0.0
329,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2006,2005 I&S Tax Rate ,0.0
330,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2006,2005 I&S Tax Rate ,0.0
331,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2006,2005 I&S Tax Rate ,0.0
332,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2006,2005 I&S Tax Rate ,0.0181
333,247-205-10,Blackjack Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.0785
334,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2006,2005 I&S Tax Rate ,0.0
335,105-203-10,Burnett Ranch Road District,Hays,OSD,2006,2005 I&S Tax Rate ,0.0564
336,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2006,2005 I&S Tax Rate ,0.0
337,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2006,2005 I&S Tax Rate ,0.0
338,247-202-10,CLPP Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.0793
339,048-201-10,Concho County Lateral Road District,Concho,OSD,2006,2005 I&S Tax Rate ,0.0
340,247-210-10,Country Acres Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.1893
341,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2006,2005 I&S Tax Rate ,0.0
342,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2006,2005 I&S Tax Rate ,0.0
343,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2006,2005 I&S Tax Rate ,0.0
344,061-201-05,Denton County Road UD 1,Denton,OSD,2006,2005 I&S Tax Rate ,0.37
345,066-201-33,Duval County Vocational District,Duval,OSD,2006,2005 I&S Tax Rate ,0.0
346,101-001-09,East Aldine Management District,Harris,OSD,2006,2005 I&S Tax Rate ,0.0
347,170-001-09,East Montgomery County ID,Montgomery,OSD,2006,2005 I&S Tax Rate ,0.0
348,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2006,2005 I&S Tax Rate ,0.04153
349,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2006,2005 I&S Tax Rate ,0.0
350,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2006,2005 I&S Tax Rate ,0.0
351,246-201-09,Georgetown Village PID 1,Williamson,OSD,2006,2005 I&S Tax Rate ,0.0
352,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2006,2005 I&S Tax Rate ,0.0
353,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2006,2005 I&S Tax Rate ,0.0
354,101-201-33,Harris County Department of Education,Harris,OSD,2006,2005 I&S Tax Rate ,0.0
355,247-209-10,HELROBQ Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.2058
356,133-202-10,Heritage Park Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
357,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2006,2005 I&S Tax Rate ,0.0
358,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2006,2005 I&S Tax Rate ,0.0109
359,111-201-45,Hood County Library District,Hood,OSD,2006,2005 I&S Tax Rate ,0.0
360,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2006,2005 I&S Tax Rate ,0.0
361,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2006,2005 I&S Tax Rate ,0.0
362,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2006,2005 I&S Tax Rate ,0.0
363,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2006,2005 I&S Tax Rate ,0.0
364,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2006,2005 I&S Tax Rate ,0.0
365,227-OT,Housing Authority of Travis County,Travis,OSD,2006,2005 I&S Tax Rate ,0.0
366,133-203-10,Ingram Hills Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
367,118-203-10,Irion County Road District,Irion,OSD,2006,2005 I&S Tax Rate ,0.0
368,133-206-10,Kerrville South Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
369,247-206-10,Kothman Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.0704
370,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
371,150-201-10,Llano County Road District 1,Llano,OSD,2006,2005 I&S Tax Rate ,0.0
372,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2006,2005 I&S Tax Rate ,0.0
373,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2006,2005 I&S Tax Rate ,0.0
374,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2006,2005 I&S Tax Rate ,0.0
375,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2006,2005 I&S Tax Rate ,0.0
376,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2006,2005 I&S Tax Rate ,0.0
377,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2006,2005 I&S Tax Rate ,0.0
378,101-258-05,Northgate Crossing Road UD,Harris,OSD,2006,2005 I&S Tax Rate ,0.24
379,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2006,2005 I&S Tax Rate ,0.0
380,247-208-10,Oak Hills Development Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.1658
381,133-204-10,Oakridge Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
382,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2006,2005 I&S Tax Rate ,0.0
383,247-207-10,President’s Park Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.1855
384,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2006,2005 I&S Tax Rate ,0.0
385,192-203-10,Reagan County Road District,Reagan,OSD,2006,2005 I&S Tax Rate ,0.0
386,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2006,2005 I&S Tax Rate ,0.0
387,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2006,2005 I&S Tax Rate ,0.0
388,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2006,2005 I&S Tax Rate ,0.016
389,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2006,2005 I&S Tax Rate ,0.0
390,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2006,2005 I&S Tax Rate ,0.0
391,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2006,2005 I&S Tax Rate ,0.0
392,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
393,105-201-10,Springlake Road District 1,Hays,OSD,2006,2005 I&S Tax Rate ,0.2418
394,217-201-10,Stonewall Road District,Stonewall,OSD,2006,2005 I&S Tax Rate ,0.0
395,011-201-10,Stony Point Road District,Bastrop,OSD,2006,2005 I&S Tax Rate ,0.0
396,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
397,019-OT,Texamericas Center,Bowie,OSD,2006,2005 I&S Tax Rate ,0.0
398,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2006,2005 I&S Tax Rate ,0.0
399,021-OTcp,Texas Municipal Power Agency-Commercial Paper,Brazos +,OSD,2006,2005 I&S Tax Rate ,0.0
400,170-002-09,Town Center ID,Montgomery,OSD,2006,2005 I&S Tax Rate ,0.0
401,188-201-10,Valle de Oro Road District,Potter,OSD,2006,2005 I&S Tax Rate ,0.0
402,237-000-10,Waller County FM,Waller,OSD,2006,2005 I&S Tax Rate ,0.0
403,188-202-10,Walnut Hills Road District,Potter,OSD,2006,2005 I&S Tax Rate ,0.0
404,133-201-10,West Creek Road District,Kerr,OSD,2006,2005 I&S Tax Rate ,0.0
405,152-OT,West Texas Municipal Power Agency,Lubbock,OSD,2006,2005 I&S Tax Rate ,0.0
406,247-204-10,Wilson County Park Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.0
407,248-203-10,Winkler County Road District,Winkler,OSD,2006,2005 I&S Tax Rate ,0.0
408,170-208-05,Woodlands Road UD 1 The,Montgomery,OSD,2006,2005 I&S Tax Rate ,0.4817
409,247-211-10,Woodvalley Acres Road District,Wilson,OSD,2006,2005 I&S Tax Rate ,0.2691
410,221-OT,Abilene-Taylor County Events Venue District,Taylor,OSD,2006,2005 TOTAL Tax Rate ,0.0
411,015-RMA,Alamo Regional Mobility Auth,Bexar,OSD,2006,2005 TOTAL Tax Rate ,0.0
412,188-OT,Amarillo-Potter Events Venue District,Potter,OSD,2006,2005 TOTAL Tax Rate ,0.0
413,246-201-10,Avery Ranch Road District 1,Williamson,OSD,2006,2005 TOTAL Tax Rate ,0.275
414,015-201-12,Bexar County Road and Flood District,Bexar,OSD,2006,2005 TOTAL Tax Rate ,0.0181
415,247-205-10,Blackjack Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.0785
416,021-000-OT,Bryan Higher Education Authority,Brazos,OSD,2006,2005 TOTAL Tax Rate ,0.0
417,105-203-10,Burnett Ranch Road District,Hays,OSD,2006,2005 TOTAL Tax Rate ,0.0564
418,031-RMA,Cameron County Regional Mobility Auth,Cameron,OSD,2006,2005 TOTAL Tax Rate ,0.0
419,227-RMA,Central Texas Regional Mobility Auth,Travis-Williamson,OSD,2006,2005 TOTAL Tax Rate ,0.0
420,247-202-10,CLPP Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.0793
421,048-201-10,Concho County Lateral Road District,Concho,OSD,2006,2005 TOTAL Tax Rate ,0.09172
422,247-210-10,Country Acres Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.1893
423,057-OT,Dallas Area Rapid Transit,Dallas,OSD,2006,2005 TOTAL Tax Rate ,0.0
424,057-OTcp,Dallas Area Rapid Transit-Commercial Paper,Dallas,OSD,2006,2005 TOTAL Tax Rate ,0.0
425,059-201-09,Deaf Smith County Noxious Weed Dist,Deaf Smith,OSD,2006,2005 TOTAL Tax Rate ,0.02
426,061-201-05,Denton County Road UD 1,Denton,OSD,2006,2005 TOTAL Tax Rate ,0.43
427,066-201-33,Duval County Vocational District,Duval,OSD,2006,2005 TOTAL Tax Rate ,0.0123
428,101-001-09,East Aldine Management District,Harris,OSD,2006,2005 TOTAL Tax Rate ,0.0
429,170-001-09,East Montgomery County ID,Montgomery,OSD,2006,2005 TOTAL Tax Rate ,0.0
430,079-203-10,Fort Bend Parkway Road District,Fort Bend,OSD,2006,2005 TOTAL Tax Rate ,0.04153
431,129-201-09,Fox Hollow Public ID 1,Kaufman,OSD,2006,2005 TOTAL Tax Rate ,0.12
432,084-201-12,Galveston County Road and Flood District,Galveston,OSD,2006,2005 TOTAL Tax Rate ,0.0108
433,246-201-09,Georgetown Village PID 1,Williamson,OSD,2006,2005 TOTAL Tax Rate ,0.2
434,091-RMA,Grayson County Regional Mobility Auth,Grayson,OSD,2006,2005 TOTAL Tax Rate ,0.0
435,095-201-09,Hale County Noxious Weed Control Dist,Hale,OSD,2006,2005 TOTAL Tax Rate ,0.03
436,101-201-33,Harris County Department of Education,Harris,OSD,2006,2005 TOTAL Tax Rate ,0.0063
437,247-209-10,HELROBQ Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.2058
438,133-202-10,Heritage Park Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.0
439,108-RMA,Hidalgo County Regional Mobility Auth,Hidalgo,OSD,2006,2005 TOTAL Tax Rate ,0.0
440,108-203-10,Hidalgo County Road District 5,Hidalgo,OSD,2006,2005 TOTAL Tax Rate ,0.0109
441,111-201-45,Hood County Library District,Hood,OSD,2006,2005 TOTAL Tax Rate ,0.01171
442,015-002-OT,Housing Authority of Bexar County,Bexar,OSD,2006,2005 TOTAL Tax Rate ,0.0
443,091-OT,Housing Authority of the City of Denison,Grayson,OSD,2006,2005 TOTAL Tax Rate ,0.0
444,220-OT,Housing Authority of the City of Fort Worth,Tarrant,OSD,2006,2005 TOTAL Tax Rate ,0.0
445,226-OT,Housing Authority of the City of San Angelo,Tom Green,OSD,2006,2005 TOTAL Tax Rate ,0.0
446,015-001-OT,Housing Authority of the City of San Antonio,Bexar,OSD,2006,2005 TOTAL Tax Rate ,0.0
447,227-OT,Housing Authority of Travis County,Travis,OSD,2006,2005 TOTAL Tax Rate ,0.0
448,133-203-10,Ingram Hills Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.15
449,118-203-10,Irion County Road District,Irion,OSD,2006,2005 TOTAL Tax Rate ,0.0
450,133-206-10,Kerrville South Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.15
451,247-206-10,Kothman Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.0704
452,133-208-10,Lake Ingram Estates Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.87
453,150-201-10,Llano County Road District 1,Llano,OSD,2006,2005 TOTAL Tax Rate ,0.01
454,101-OTcp,Metropolitan Transit Auth of Harris Co-Commercial Paper,Harris,OSD,2006,2005 TOTAL Tax Rate ,0.0
455,174-202-10,Nacogdoches County Road District 3,Nacogdoches,OSD,2006,2005 TOTAL Tax Rate ,0.0
456,057-001-OT,North Texas Tollway Authority,Dallas,OSD,2006,2005 TOTAL Tax Rate ,0.0
457,057-001-OTcp,North Texas Tollway Authority-Commercial Paper,Dallas,OSD,2006,2005 TOTAL Tax Rate ,0.0
458,246-002-10,Northeast Round Rock Road District 1,Williamson,OSD,2006,2005 TOTAL Tax Rate ,0.0
459,212-RMA,Northeast Texas Regional Mobility Auth,Smith-Gregg,OSD,2006,2005 TOTAL Tax Rate ,0.0
460,101-258-05,Northgate Crossing Road UD,Harris,OSD,2006,2005 TOTAL Tax Rate ,0.254
461,227-208-10,Northwest Travis County Road District 3,Travis,OSD,2006,2005 TOTAL Tax Rate ,0.165
462,247-208-10,Oak Hills Development Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.1658
463,133-204-10,Oakridge Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.15
464,105-202-10,Pioneer Trail Road District 1,Hays,OSD,2006,2005 TOTAL Tax Rate ,0.0
465,247-207-10,President’s Park Road District,Wilson,OSD,2006,2005 TOTAL Tax Rate ,0.1855
466,191-201-09,Randall County Noxious Weed Dist,Randall,OSD,2006,2005 TOTAL Tax Rate ,0.03
467,192-203-10,Reagan County Road District,Reagan,OSD,2006,2005 TOTAL Tax Rate ,0.02
468,108-000-OT,Rio Grande Valley Pollution Control Authority,Hidalgo,OSD,2006,2005 TOTAL Tax Rate ,0.0
469,187-000-OT,Sam Rayburn Municipal Power Agency,Polk +,OSD,2006,2005 TOTAL Tax Rate ,0.0
470,170-201-10,South Montgomery County Road District 1,Montgomery,OSD,2006,2005 TOTAL Tax Rate ,0.016
471,246-000-10,Southeast Williamson County Road District 1,Williamson,OSD,2006,2005 TOTAL Tax Rate ,0.0
472,227-000-10,Southwest Travis County Road District 1,Travis,OSD,2006,2005 TOTAL Tax Rate ,0.0
473,246-001-10,Southwest Williamson County Road District 1,Williamson,OSD,2006,2005 TOTAL Tax Rate ,0.0
474,133-207-10,Spring Creek Ranch Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.15
475,105-201-10,Springlake Road District 1,Hays,OSD,2006,2005 TOTAL Tax Rate ,0.2418
476,217-201-10,Stonewall Road District,Stonewall,OSD,2006,2005 TOTAL Tax Rate ,0.0
477,011-201-10,Stony Point Road District,Bastrop,OSD,2006,2005 TOTAL Tax Rate ,0.31
478,133-205-10,Summerhill/Ball Drive Road District,Kerr,OSD,2006,2005 TOTAL Tax Rate ,0.15
479,019-OT,Texamericas Center,Bowie,OSD,2006,2005 TOTAL Tax Rate ,0.0
480,021-OT,Texas Municipal Power Agency,Brazos +,OSD,2006,2005 TOTAL Tax Rate ,0.0
